molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1333250,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1,Inactive,426.475,3.5512,2,6,4.33310778893346
CHEMBL1422732,COc1cc(C=C2C(=O)NC(=O)NC2=O)ccc1OS(=O)(=O)c1ccccc1[N+](=O)[O-],Inactive,447.381,1.1205,2,9,4.42365864979421
CHEMBL3209440,COc1ccc(/N=c2\oc3c(OC)cccc3cc2C(=O)NCc2ccco2)c(OC)c1,Inactive,434.448,4.214,1,7,4.38944629468291
CHEMBL3144974,COc1cccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)c1OC,Inactive,496.567,4.45884,2,6,4.21395878975745
CHEMBL1310036,Nc1cccc2c1C(=O)N(C(=O)/C=C/c1cccc(F)c1)C2=O,Inactive,310.284,2.2439,1,4,4
CHEMBL1899341,O=S(=O)(N=C1C=CC(=NS(=O)(=O)c2ccccc2)c2ccccc21)c1ccccc1,Inactive,436.514,3.6124,0,4,4.71805806655918
CHEMBL1329974,O=C(O)CSc1cc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2)c2ccccc2c1O,Intermediate,434.451,3.4311,3,7,5.26760624017703
CHEMBL1501132,COCCNC(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,Inactive,378.388,3.9177,2,6,4.55377359822184
CHEMBL1373937,CC(CCc1sccc1N=Nc1c(O)ccc2ccccc12)CC(=O)O,Inactive,368.458,6.06570000000001,2,5,4.37171326891049
CHEMBL246448,Cc1ccc(-c2nc3ccc(C(=O)O)cc3nc2-c2ccc(C)cc2)cc1,Inactive,354.409,5.27884,1,3,4.25751053541823
CHEMBL1303426,Cc1c(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])c(=O)n(-c2ccccc2)n1C,Inactive,400.782,3.32582,1,9,4.66877521897927
CHEMBL3198927,C=CCOc1ccccc1/C=c1\sc2nc(=O)c(C)nn2c1=O,Inactive,327.365,0.93212,0,7,4.91793306571489
CHEMBL1327017,O=C(Nc1cc(C(=O)Nc2ccccc2C(=O)O)cc(C(=O)Nc2ccccc2C(=O)O)c1)c1ccccc1,Inactive,523.501,4.8399,5,5,4.89688074645429
CHEMBL1585923,COc1cc(/C=C2\C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)ccc1OC(=O)c1ccco1,Inactive,481.486,2.9609,1,8,4.13566694496661
CHEMBL1401639,COc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)c([N+](=O)[O-])cc1OC,Inactive,399.403,3.06288,1,8,4
CHEMBL1448985,O=C(NCCc1ccccc1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,Inactive,409.445,5.1223,1,5,4.22826557461323
CHEMBL1519374,O=C1C(Cl)=C(Nc2ccc3c[nH]nc3c2)C(=O)c2ccccc21,Inactive,323.739,3.5044,2,4,4.72932116385529
CHEMBL1540372,CC1(C)CC(=O)C(=Cc2cn(CCC#N)nc2-c2ccc(Cl)cc2)C(=O)C1,Inactive,381.863,4.45878,0,5,4.49743633089264
CHEMBL1729300,COC1=C(OC)C(=O)C(Sc2ccc3ccccc3c2)=CC1=O,Intermediate,326.373,3.472,0,5,5.29328221766324
CHEMBL1390246,C=CCN1C(=O)NC(=O)/C(=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)C1=O,Inactive,367.317,2.5026,1,6,4.59825491776294
CHEMBL1540330,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C)c(C)c1,Inactive,387.457,4.09636,2,5,4.12418661116024
CHEMBL1374226,CCOC(=O)c1c(-c2ccc(-c3ccccc3)cc2)csc1NC(=O)C1C2CCC(O2)C1C(=O)O,Inactive,491.565,5.0755,2,6,4.5285615926107
CHEMBL1468800,O=C(O)COc1ccccc1C(Nc1ccccn1)c1cc(Cl)c2cccnc2c1O,Inactive,435.867,4.6537,3,6,4.36361241418684
CHEMBL1373248,CC(/C=C1\SC(=S)N(C(C(=O)O)c2ccccc2)C1=O)=C\c1ccccc1,Inactive,395.505,4.66,1,4,4.41408828968057
CHEMBL1569472,Cc1oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2c1C(=O)c1ccc(Br)cc1,Inactive,421.159,4.25672,1,7,4.34438141645878
CHEMBL1256915,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)[C@@H]12.O=C(O)/C=C/C(=O)O,Inactive,218.3,1.7613,1,3,4.64936439174105
CHEMBL1524427,COC(=O)c1c(C)c2c(C)cc3ccccn3c-2c1C(=O)OC,Inactive,311.337,3.23414,0,5,4
CHEMBL1413719,COc1cccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)c1OC,Inactive,450.563,3.10692,1,7,4.44177157819668
CHEMBL1445765,COc1ccc2nc(N3CCC(O)CC3)c(C#N)cc2c1,Inactive,283.331,2.07618,1,5,4.22767829327708
CHEMBL1374123,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2ccc(OCc3ccccc3)cc2)no1,Inactive,470.481,5.24634,1,7,4
CHEMBL1898246,CCOc1ccc(NS(=O)(=O)c2ccc(Cl)c(NN=C3C(=O)NC(=S)NC3=O)c2)cc1Br,Inactive,560.839,2.6008,4,8,4.35546294222159
CHEMBL1570267,O=C(O)c1cc(/C=C/C(=O)c2cc(F)ccc2O)c2c(c1)COCO2,Inactive,344.294,2.9921,2,5,4
CHEMBL1710429,Cc1[nH]c2ccccc2c1C1=CC(=O)C=CC1=O,Inactive,237.258,2.56772,1,2,4.75129126439908
CHEMBL285527,O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12,Inactive,299.351,3.8301,2,3,4
CHEMBL3145192,Cc1[nH]n(-c2ncc(-c3ccccc3)s2)c(=O)c1C(c1ccc(Br)cc1)C(C#N)C#N,Inactive,490.386,5.15528,1,6,4.65091683122041
CHEMBL1563370,CC(C)C1Nc2c(O)cc(Cl)c([N+](=O)[O-])c2C2C=CCC21,Inactive,308.765,4.0636,2,4,4.1619068615544
CHEMBL4483351,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC1=O,Inactive,1596.919,-1.64320000000003,18,20,5
CHEMBL4452943,COc1ccc(C[C@H]2C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](CO)C(=O)N(C)[C@@H](Cc3ccc(OC)cc3)C(=O)N[C@@H](CCCCN)C(=O)N(C)[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](Cc3ccc(OC)cc3)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)CSCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N2C)cc1,Intermediate,1863.303,1.79379999999997,13,24,5.76955107862173
CHEMBL4555617,COc1ccc(C[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](C(N)=O)CSCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N2C)cc1,Inactive,1723.972,0.716699999999977,17,21,4.69897000433602
CHEMBL4454475,CC[C@H](C)[C@@H]1NC(=O)CN(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC1=O,Inactive,1576.884,-0.284000000000017,13,20,4.69897000433602
CHEMBL4589938,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,Inactive,1499.717,-3.15880000000002,16,19,4.69897000433602
CHEMBL4538618,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC1=O,Inactive,1621.925,-1.14530000000003,17,21,4.69897000433602
CHEMBL4440832,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Oc1ccc2cc(O)ccc2c1,Intermediate,444.468,5.6109,4,7,5.3767507096021
CHEMBL3344303,N=C(N)Nc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,Inactive,312.333,1.51654,6,4,4.84163750790475
CHEMBL506092,N=C(N)NCCC[C@@H](C=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)Cc1ccc(-c2ccccc2)cc1,Inactive,608.788,1.07067000000001,8,7,4.91364016932525
CHEMBL4437334,O=C1C=C/C(=N/Nc2ccc([N+](=O)[O-])cc2Cl)C=C1C(=O)Nc1cccc(Cl)c1,Intermediate,431.235,4.3735,2,6,5.74472749489669
CHEMBL4569882,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N,Intermediate,627.747,1.16854000000001,9,9,5.20065945054642
CHEMBL4518162,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1,Inactive,818.933,1.11694000000001,11,11,4.60205999132796
CHEMBL4527753,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CN(c2ccccc2)C1=O,Inactive,550.664,0.193670000000005,7,6,4.75202673363819
CHEMBL4435541,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H]1CN(c2ccccc2)C1=O)c1ccc(OCc2ccccc2)cc1,Intermediate,789.938,2.63017000000001,8,8,5.63827216398241
CHEMBL4545602,Cc1ccc(N2C[C@@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c3ccccc3)c3ccc(OCc4ccccc4)cc3)C2=O)cc1,Inactive,803.965,2.93859000000001,8,8,4.79860287567955
CHEMBL4568434,Cc1ccc(N2C[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c3ccccc3)c3ccc(OCc4ccccc4)cc3)C2=O)cc1,Intermediate,803.965,2.93859000000001,8,8,5.56863623584101
CHEMBL4452870,Cc1cccc(N2C[C@@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c3ccccc3)c3ccc(OCc4ccccc4)cc3)C2=O)c1,Inactive,803.965,2.93859000000001,8,8,4.7851561519523
CHEMBL4462164,Cc1cccc(N2C[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c3ccccc3)c3ccc(OCc4ccccc4)cc3)C2=O)c1,Intermediate,803.965,2.93859000000001,8,8,5.55284196865778
CHEMBL4576745,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H]1CN(c2ccc(F)cc2)C1=O)c1ccc(OCc2ccccc2)cc1,Intermediate,807.928,2.76927000000001,8,8,5.60205999132796
CHEMBL4561419,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@@H]1CN(c2cccc(F)c2)C1=O)c1ccc(OCc2ccccc2)cc1,Inactive,807.928,2.76927000000001,8,8,4.90657831483777
CHEMBL4537775,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H]1CN(c2cccc(F)c2)C1=O)c1ccc(OCc2ccccc2)cc1,Intermediate,807.928,2.76927000000001,8,8,5.72124639904717
CHEMBL3740277,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1,Intermediate,538.653,0.004870000000006,8,6,5.42021640338319
CHEMBL4563546,CN(C(=O)c1ccccc1)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1,Intermediate,552.68,0.347070000000006,7,6,5.44369749923271
CHEMBL4519077,N=C(N)NCCC[C@H](NC(=O)C(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1,Intermediate,566.663000000001,-0.426029999999993,8,7,5.38721614328026
CHEMBL3335494,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c1ccccc1,Intermediate,538.653,0.004870000000006,8,6,5.48148606012211
CHEMBL4464884,CC(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)(C(N)=O)c1ccccc1,Intermediate,552.68,0.178970000000006,8,6,5.88605664769316
CHEMBL4469272,C[C@](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)(C(N)=O)c1ccccc1,Active,552.68,0.178970000000006,8,6,6.22184874961636
CHEMBL4519543,C[C@@](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)(C(N)=O)c1ccccc1,Intermediate,552.68,0.178970000000006,8,6,5.02227639471115
CHEMBL4474101,CN(C(=O)c1ccccc1)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@](C)(C(N)=O)c1ccccc1,Intermediate,566.707,0.521170000000006,7,6,5.52287874528034
CHEMBL3741422,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,Active,644.777,1.58387000000001,8,7,6.39794000867204
CHEMBL4545026,CN(C(=O)c1ccccc1)[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccc(OCc2ccccc2)cc1,Intermediate,658.804,1.92607000000001,7,7,5.79588001734408
CHEMBL4533598,O=C(Nc1cccs1)c1ccccc1Sc1ccc([N+](=O)[O-])cc1,Inactive,356.428,5.0598,1,5,4.00877392430751
CHEMBL4522006,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Sc1ccc(C(F)(F)F)cc1,Intermediate,462.474,6.12980000000001,3,6,5.44369749923271
CHEMBL4441561,N#C/C(=C\c1ccc(-c2ccc(C(=O)O)cc2)s1)c1nc2cc(Cl)ccc2[nH]1,Intermediate,405.866,5.70718,2,4,5.22548303427145
CHEMBL4450411,O=C(O)c1cc2sc(NC(=O)c3ccccc3Sc3ccc(C(F)(F)F)cc3)nc2cc1O,Inactive,490.484,6.1224,3,6,4.18045606445813
CHEMBL4533598,O=C(Nc1cccs1)c1ccccc1Sc1ccc([N+](=O)[O-])cc1,Inactive,356.428,5.0598,1,5,4.49757288001557
CHEMBL4522006,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Sc1ccc(C(F)(F)F)cc1,Intermediate,462.474,6.12980000000001,3,6,5.04095860767891
CHEMBL4441561,N#C/C(=C\c1ccc(-c2ccc(C(=O)O)cc2)s1)c1nc2cc(Cl)ccc2[nH]1,Intermediate,405.866,5.70718,2,4,5.22548303427145
CHEMBL4450411,O=C(O)c1cc2sc(NC(=O)c3ccccc3Sc3ccc(C(F)(F)F)cc3)nc2cc1O,Inactive,490.484,6.1224,3,6,4.9100948885606
CHEMBL4457482,CCCCCCCCCCCCCCCC[N+](CC)(CO)CO.[Br-],Inactive,330.577,5.20400000000001,2,2,4.64531544604527
CHEMBL4457482,CCCCCCCCCCCCCCCC[N+](CC)(CO)CO.[Br-],Inactive,330.577,5.20400000000001,2,2,4.64531544604527
CHEMBL4457482,CCCCCCCCCCCCCCCC[N+](CC)(CO)CO.[Br-],Inactive,330.577,5.20400000000001,2,2,4.64531544604527
CHEMBL4457482,CCCCCCCCCCCCCCCC[N+](CC)(CO)CO.[Br-],Inactive,330.577,5.20400000000001,2,2,4.64531544604527
CHEMBL1458891,Cc1ccc(C2=NC(=O)/C(=C/c3cc(O)c(O)c(Br)c3)S2)cc1,Intermediate,390.258,4.22982,2,4,5.53165266958784
CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Active,273.244,2.54542,2,5,6.19382002601611
CHEMBL4550503,CCc1ccc(NS(=O)(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,Inactive,406.463,3.8504,1,4,4.31695296176115
CHEMBL4584771,O=C1c2ccccc2C(=O)N1c1ccc(S(=O)(=O)Nc2cccc3ccccc23)cc1,Inactive,428.469,4.4412,1,4,3.91399629438162
CHEMBL4441383,COC(=O)c1[nH]c2ccc(Cl)cc2c1C(=O)c1cc(OC)c(O)c(OC)c1,Intermediate,389.791,3.5617,2,6,5.17392519729917
CHEMBL4441383,COC(=O)c1[nH]c2ccc(Cl)cc2c1C(=O)c1cc(OC)c(O)c(OC)c1,Intermediate,389.791,3.5617,2,6,5.32790214206428
CHEMBL4441383,COC(=O)c1[nH]c2ccc(Cl)cc2c1C(=O)c1cc(OC)c(O)c(OC)c1,Intermediate,389.791,3.5617,2,6,5.17392519729917
CHEMBL4441383,COC(=O)c1[nH]c2ccc(Cl)cc2c1C(=O)c1cc(OC)c(O)c(OC)c1,Intermediate,389.791,3.5617,2,6,5.32790214206428
CHEMBL4447800,Cc1ccc2nc(-c3ccc4nc(-c5ccc(NC(=O)c6ccc7nc(-c8ccc(N)cc8)sc7c6)cc5)sc4c3)sc2c1S(=O)(=O)O.N,Intermediate,705.868,8.90632,3,10,5.82390874094432
CHEMBL4447800,Cc1ccc2nc(-c3ccc4nc(-c5ccc(NC(=O)c6ccc7nc(-c8ccc(N)cc8)sc7c6)cc5)sc4c3)sc2c1S(=O)(=O)O.N,Active,705.868,8.90632,3,10,6.30102999566398
CHEMBL4457482,CCCCCCCCCCCCCCCC[N+](CC)(CO)CO.[Br-],Inactive,330.577,5.20400000000001,2,2,4.6458915608526
CHEMBL4436496,Nc1cc(N)c(/N=N/c2ccc(S(=O)(=O)Nc3nccs3)cc2)cc1/N=N/c1ccc(S(=O)(=O)Nc2nccs2)cc1,Intermediate,640.758,6.1964,4,14,5.56066730616974
CHEMBL4441561,N#C/C(=C\c1ccc(-c2ccc(C(=O)O)cc2)s1)c1nc2cc(Cl)ccc2[nH]1,Intermediate,405.866,5.70718,2,4,5.22548303427145
CHEMBL4440832,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Oc1ccc2cc(O)ccc2c1,Intermediate,444.468,5.6109,4,7,5.3767507096021
CHEMBL4440832,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Oc1ccc2cc(O)ccc2c1,Active,444.468,5.6109,4,7,6.00436480540245
CHEMBL4440832,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Oc1ccc2cc(O)ccc2c1,Intermediate,444.468,5.6109,4,7,5.49485002168009
